0 106.329514
1 105.271729
2 105.585373
3 108.728836
4 108.160278
5 111.202599
6 110.913887
7 112.743126
8 112.286140
9 113.969307
10 113.575897
11 114.161530
12 115.144279
13 114.694542
14 113.414597
15 113.635780

