0 1.202508
1 1.233486
2 1.240902
3 1.253033
4 1.245475
5 1.229746
6 1.234766
7 1.238893
8 1.245499
9 1.256082
10 1.246294
11 1.242120
12 1.235810
13 1.241348
14 1.242831
15 1.245476

