0 115.091995
1 114.064751
2 114.703751
3 115.671173
4 115.079887
5 115.052299
6 115.075394
7 115.739380
8 116.755829
9 118.256889
10 116.873848
11 118.162529
12 120.082726
13 118.400116
14 118.915611
15 119.807777

